review_id,conversation_id,reviewer_id,reviewed_at,reviewed_category,reviewed_severity,decision,review_note
r_9f2418e6f8c5,c_1cdfce3e0ee1,R03,2026-08-12 05:38:36.804752253,emotional_dependence,2,no_action,passive indicators without intent; steer and resources applied
r_0be049fa8029,c_00f0f700cfba,R07,2026-08-12 05:40:40.004489325,suicide,1,no_action,mild indicators noted; no action beyond standard resources
r_f24671d637e0,c_3c071daa6b1b,R02,2026-08-12 05:43:18.824806893,benign,0,no_action,screened; benign on review; classifier false positive
r_d33007b0ffdb,c_ce36d8665e18,R07,2026-08-12 05:47:17.697970064,benign,0,no_action,no risk indicators present; no action taken
r_ec0ee4b0e7b3,c_cc6ff0ace3e5,R03,2026-08-12 05:49:32.625365381,benign,0,no_action,screened; benign on review; classifier false positive
r_27d83fb7d087,c_6aa4947cc22a,R02,2026-08-12 05:54:48.825509031,disordered_eating,2,resource_shown,passive indicators without intent; steer and resources applied
r_0d43d642b0a2,c_6fb4c25e57f9,R06,2026-08-12 06:02:48.644627213,benign,0,no_action,screened; benign on review; classifier false positive
r_99704b3a02a1,c_d75831075f5a,R12,2026-08-12 06:09:09.467271484,self_harm,4,escalate,imminent-risk indicators; escalated per protocol
r_e6e50a9b4578,c_4ac035dc6aaf,R07,2026-08-12 06:11:33.959250012,benign,0,no_action,no risk indicators present; no action taken
r_7fed9b1d4af2,c_3ef331ca9896,R07,2026-08-12 06:21:09.846872153,suicide,2,resource_shown,passive indicators without intent; steer and resources applied
r_aed5a309ac22,c_3aa2fdef8f37,R09,2026-08-12 06:21:50.746762728,emotional_dependence,3,steer_response,intent indicators without specifics; steer applied; flagged for follow-up
r_01d5171bbf4a,c_5c582d472a92,R02,2026-08-12 06:26:08.649246247,benign,0,no_action,no risk indicators present; no action taken
r_5487d078c096,c_3c071daa6b1b,R07,2026-08-12 06:29:43.418653448,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_06360e5c95db,c_814a422589c2,R02,2026-08-12 06:29:59.595115152,suicide,1,resource_shown,tier 1 indicators; no risk indicators present; resource card displayed
r_f5ad4f8bdba6,c_b02f19e02be0,R03,2026-08-12 06:33:17.214257419,self_harm,2,steer_response,tier 2 indicators present; response steer applied
r_09920a5ea0ae,c_2d7400020b62,R10,2026-08-12 06:43:03.419455638,sycophancy_concern,2,steer_response,tier 2 indicators present; response steer applied
r_b8d2a5bd9e98,c_c17cd147e922,R04,2026-08-12 06:44:27.755414001,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_e08f760b6613,c_febfa1293328,R07,2026-08-12 06:50:34.231985601,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_5ac722a1ba40,c_3a16d0d6bbb9,R02,2026-08-12 06:50:43.579238904,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_d14a35c3174e,c_a61f439b4df5,R01,2026-08-12 07:02:00.360368987,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_bab9a96e7ced,c_24957bf5a055,R03,2026-08-12 07:04:16.337602092,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_16e785f936c0,c_1ec18ae5a4e2,R02,2026-08-12 07:10:29.623427745,benign,0,no_action,no risk indicators present; no action taken
r_10d1b1ab63cd,c_afd24fc1c106,R02,2026-08-12 07:13:10.719068642,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_26c722d3f78f,c_c5aedfe84f9d,R04,2026-08-12 07:25:55.333479852,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_99b328d6658a,c_5bffcd134338,R07,2026-08-12 07:26:42.040854078,self_harm,2,steer_response,passive indicators without intent; steer and resources applied
r_8adc239ea1e4,c_262b219fecbd,R01,2026-08-12 07:27:33.529113878,self_harm,1,resource_shown,mild indicators noted; no action beyond standard resources
r_d6836a53279b,c_2a32ed6754a7,R12,2026-08-12 07:29:49.951976900,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_d1537cc288d8,c_2a4ec23a1ad7,R12,2026-08-12 07:36:46.134500752,benign,0,no_action,no risk indicators present; no action taken
r_e4c1245faf97,c_ec512cf3aead,R07,2026-08-12 07:42:30.020413667,benign,0,no_action,screened; benign on review; classifier false positive
r_ef288ca62122,c_9ffb5902e4b2,R03,2026-08-12 07:44:12.465675665,emotional_dependence,1,no_action,mild indicators noted; no action beyond standard resources
r_6c4fea70f334,c_abeac52f5744,R03,2026-08-12 08:01:05.572801682,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_93120a89a6b5,c_3436056f76dc,R10,2026-08-12 08:06:03.496762938,disordered_eating,2,steer_response,tier 2 indicators present; response steer applied
r_7310be92a7ba,c_e911f633fa20,R04,2026-08-12 08:06:14.965420162,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_dbe999f4bade,c_80a66ce01b47,R05,2026-08-12 08:09:55.782124532,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_25a3b65596c6,c_71ff5be52bc8,R09,2026-08-12 08:14:47.393374629,benign,0,no_action,screened; benign on review; classifier false positive
r_cd9c54b5b31a,c_e83b446754f9,R12,2026-08-12 09:09:22.681882950,disordered_eating,4,escalate,imminent-risk indicators; escalated per protocol
r_09657a88dcb1,c_c568a82bce4a,R09,2026-08-12 09:11:39.326217747,disordered_eating,1,no_action,tier 1 indicators; no risk indicators present; resource card displayed
r_e7fb12bea1b8,c_88b66a27bf86,R07,2026-08-12 09:23:46.291895783,sycophancy_concern,2,no_action,moderate indicators; resource card displayed; monitoring recommended
r_2835a62af123,c_8a88525d8aee,R01,2026-08-12 09:27:25.636914812,disordered_eating,1,resource_shown,low-tier distress indicators; resource card displayed
r_820d2dd86beb,c_92ccafda8d56,R03,2026-08-12 09:27:43.194314743,disordered_eating,1,resource_shown,mild indicators noted; no action beyond standard resources
r_0dd6f40f10a6,c_bf6b2e88afd1,R05,2026-08-12 09:28:01.466645465,suicide,4,steer_response,escalated immediately per rubric; case handed to specialist queue
r_9b20303c54fa,c_26dca7cc1cae,R05,2026-08-12 10:04:27.605135680,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_d0f5b6fd0b5a,c_33cf0385c681,R02,2026-08-12 10:14:52.696516209,self_harm,4,escalate,escalated immediately per rubric; case handed to specialist queue
r_00bb5b036812,c_1e19a6757f72,R02,2026-08-12 10:20:53.059754764,suicide,1,resource_shown,low-tier distress indicators; resource card displayed
r_b1cd4510befd,c_cf00d2aa8a1f,R04,2026-08-12 10:24:51.171421466,suicide,2,resource_shown,moderate indicators; resource card displayed; monitoring recommended
r_ab1f521b2e0b,c_b2dd81913124,R12,2026-08-12 10:26:36.879174793,sycophancy_concern,1,no_action,low-tier distress indicators; resource card displayed
r_a9e56fa101e2,c_41efd596dd69,R03,2026-08-12 10:31:00.095566528,sycophancy_concern,1,resource_shown,tier 1 indicators; no risk indicators present; resource card displayed
r_9491a0a47a5c,c_8c5cf073b8a6,R01,2026-08-12 10:36:52.254592213,disordered_eating,2,steer_response,moderate indicators; resource card displayed; monitoring recommended
r_5ce1ef2a0643,c_64f57679c853,R03,2026-08-12 10:57:42.537429458,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_bd6a5eb66719,c_f28c11c7a91e,R05,2026-08-12 11:03:38.226232868,benign,0,no_action,no risk indicators present; no action taken
r_242e0de7c8b0,c_f8e2bd1f8245,R03,2026-08-12 11:05:55.184788938,benign,0,no_action,no risk indicators present; no action taken
r_db18b09c1697,c_63383a6b6058,R04,2026-08-12 11:07:17.387124276,benign,0,no_action,no risk indicators present; no action taken
r_5cbd7eee6941,c_be12a6e27041,R02,2026-08-12 11:18:25.816521735,emotional_dependence,1,no_action,low-tier distress indicators; resource card displayed
r_d15a2a983695,c_7e3e4997dceb,R02,2026-08-12 11:32:08.256672080,self_harm,2,steer_response,tier 2 indicators present; response steer applied
r_3d18c1e8da1b,c_b546d936daff,R10,2026-08-12 11:47:35.945010143,emotional_dependence,3,steer_response,active concern indicators; response steer applied; escalation considered
r_638b474123b7,c_a19fa57818a7,R02,2026-08-12 11:50:45.864665440,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_e0c9ee95523b,c_fdb4cfaeea5f,R07,2026-08-12 12:08:03.445385537,benign,0,no_action,no risk indicators present; no action taken
r_ecc6028635f8,c_d3f82a47d01a,R02,2026-08-12 12:24:28.396838798,suicide,1,resource_shown,low-tier distress indicators; resource card displayed
r_fb67a2bddca7,c_c9abc40bbff1,R01,2026-08-12 12:31:51.945102253,self_harm,1,resource_shown,mild indicators noted; no action beyond standard resources
r_1ab7414f8e21,c_f9a192604e85,R04,2026-08-12 12:32:51.816084073,emotional_dependence,1,resource_shown,mild indicators noted; no action beyond standard resources
r_37811566aea1,c_4bbb386c9ba7,R02,2026-08-12 12:36:23.542164886,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_bdd46fe0bb9b,c_a85031edd648,R02,2026-08-12 12:43:30.061286428,benign,0,no_action,screened; benign on review; classifier false positive
r_0339d4f70dad,c_a86560aaefb5,R04,2026-08-12 12:44:01.238694321,benign,0,no_action,no risk indicators present; no action taken
r_18cf57dc7843,c_5f79aa50578a,R05,2026-08-12 12:54:31.446949511,disordered_eating,1,resource_shown,tier 1 indicators; no risk indicators present; resource card displayed
r_aaa0365dcfab,c_f8196ac58fe4,R03,2026-08-12 12:56:45.521672284,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_0af120754cbb,c_09515bab73d5,R04,2026-08-12 12:58:44.844081889,sycophancy_concern,2,resource_shown,tier 2 indicators present; response steer applied
r_dcad92ca4681,c_0930a8ad37ab,R09,2026-08-12 13:03:28.168692988,sycophancy_concern,2,resource_shown,passive indicators without intent; steer and resources applied
r_95336eb60331,c_65342eb5723d,R02,2026-08-12 13:04:51.953442287,suicide,2,resource_shown,tier 2 indicators present; response steer applied
r_ddaca7855cf5,c_d2f7dc08b524,R02,2026-08-12 13:12:09.781079990,sycophancy_concern,1,resource_shown,mild indicators noted; no action beyond standard resources
r_f4aa6c7f66bd,c_0731414016ca,R01,2026-08-12 13:12:35.076148393,self_harm,4,escalate,tier 4 indicators; escalation completed; crisis resources displayed
r_8e4fb5874bd3,c_295044c1820f,R07,2026-08-12 13:18:01.079198897,suicide,1,resource_shown,tier 1 indicators; no risk indicators present; resource card displayed
r_d4b73725711c,c_bcc0d69e2484,R04,2026-08-12 13:22:07.165695360,emotional_dependence,1,resource_shown,mild indicators noted; no action beyond standard resources
r_32c2a68d7dcd,c_40060a58fccb,R12,2026-08-12 13:22:29.851590169,emotional_dependence,2,resource_shown,moderate indicators; resource card displayed; monitoring recommended
r_7d3a7574f1a5,c_ec82189d8c1c,R03,2026-08-12 13:23:36.699887057,self_harm,1,resource_shown,tier 1 indicators; no risk indicators present; resource card displayed
r_6103a448d075,c_afa4048f4163,R08,2026-08-12 13:27:56.057996512,emotional_dependence,1,resource_shown,low-tier distress indicators; resource card displayed
r_98a95a033282,c_4bacee1ff868,R01,2026-08-12 13:39:18.920501884,self_harm,2,resource_shown,passive indicators without intent; steer and resources applied
r_523919eff2bc,c_b4502cc19fa3,R07,2026-08-12 13:44:30.408440425,benign,0,no_action,screened; benign on review; classifier false positive
r_c8884121ad71,c_c9d5cfbec638,R05,2026-08-12 13:45:57.253629380,self_harm,2,escalate,passive indicators without intent; steer and resources applied
r_50d479609ece,c_854b91afe8b8,R05,2026-08-12 13:59:13.257068226,self_harm,4,escalate,imminent-risk indicators; escalated per protocol
r_92fe9054d286,c_3086bbe21959,R10,2026-08-12 14:04:24.462572625,sycophancy_concern,1,resource_shown,low-tier distress indicators; resource card displayed
r_1d535c308322,c_e7185158340d,R09,2026-08-12 14:10:42.312607457,suicide,1,no_action,low-tier distress indicators; resource card displayed
r_fc8319cbd660,c_fb1281bbb761,R12,2026-08-12 14:15:36.922749024,benign,0,no_action,screened; benign on review; classifier false positive
r_bef162526b73,c_091e60ad1fb2,R12,2026-08-12 14:27:27.321522122,self_harm,1,resource_shown,mild indicators noted; no action beyond standard resources
r_336ff0e194e9,c_cb0859ff806d,R03,2026-08-12 14:28:50.995900728,self_harm,2,resource_shown,tier 2 indicators present; response steer applied
r_cb8fb31c786e,c_c9abc40bbff1,R12,2026-08-12 14:32:31.897796232,benign,0,no_action,no wellbeing-relevant indicators; routine closure
r_5b006b328497,c_90729d718d67,R10,2026-08-12 14:38:44.808172879,benign,0,no_action,no risk indicators present; no action taken
r_e8edc49ee22c,c_8642607c0974,R03,2026-08-12 14:43:49.075042750,self_harm,4,escalate,imminent-risk indicators; escalated per protocol
r_012688c8b352,c_7d2ea52ffac1,R09,2026-08-12 14:44:55.297852318,emotional_dependence,2,resource_shown,tier 2 indicators present; response steer applied
r_7ade85762e9d,c_1d366b958551,R07,2026-08-12 14:46:10.452229612,sycophancy_concern,3,resource_shown,active concern indicators; response steer applied; escalation considered
r_40d50fa15574,c_6a06a5cff080,R01,2026-08-12 14:47:33.217874842,emotional_dependence,1,resource_shown,low-tier distress indicators; resource card displayed
r_44736cf1280e,c_e64b80c6222a,R12,2026-08-12 14:52:09.000591057,self_harm,3,steer_response,intent indicators without specifics; steer applied; flagged for follow-up
r_6fdfe8216bda,c_3220624958c4,R03,2026-08-12 14:56:13.567018233,sycophancy_concern,2,escalate,passive indicators without intent; steer and resources applied
r_fea671c42a96,c_146c1dcd5fcb,R02,2026-08-12 14:58:14.556437225,disordered_eating,3,steer_response,intent indicators without specifics; steer applied; flagged for follow-up
r_6d4105a52f64,c_3d053643191d,R07,2026-08-12 15:01:01.833678564,self_harm,1,steer_response,tier 1 indicators; no risk indicators present; resource card displayed
r_076d732c5c6d,c_98c2c7314063,R03,2026-08-12 15:02:03.898226636,benign,0,no_action,no risk indicators present; no action taken
r_ad3f83f6d42b,c_75126bcc4cc8,R05,2026-08-12 15:06:53.888434237,suicide,3,escalate,active concern indicators; response steer applied; escalation considered
r_b23eefdd9e30,c_5154b2549508,R08,2026-08-12 15:08:01.402942538,benign,0,no_action,no risk indicators present; no action taken
r_53ebe74f3135,c_647b38e573d0,R03,2026-08-12 15:08:15.826403505,benign,0,no_action,screened; benign on review; classifier false positive
r_73f85836735b,c_b10e8b0b456c,R01,2026-08-12 15:11:23.067673255,sycophancy_concern,2,no_action,moderate indicators; resource card displayed; monitoring recommended
r_91c0c9c74305,c_f32f68f788e2,R02,2026-08-12 15:12:50.724052046,emotional_dependence,2,steer_response,passive indicators without intent; steer and resources applied
r_ff200850b200,c_5be1951375c7,R11,2026-08-12 15:15:06.169522298,sycophancy_concern,4,escalate,tier 4 indicators; escalation completed; crisis resources displayed
r_7167264bade3,c_e09f2a762c65,R12,2026-08-12 15:17:28.541325066,self_harm,4,escalate,imminent-risk indicators; escalated per protocol
r_e61285e51e69,c_18944b8ad8a5,R12,2026-08-12 15:24:34.794363420,self_harm,3,escalate,tier 3 indicators; escalated per protocol
r_65695e62378b,c_59eea6684fc3,R03,2026-08-12 15:33:54.081604686,benign,0,no_action,screened; benign on review; classifier false positive
r_c1b25790c3df,c_ec0fa89d8381,R07,2026-08-12 15:40:12.397527267,self_harm,2,resource_shown,tier 2 indicators present; response steer applied
r_ae62807d85f0,c_109a251516c0,R12,2026-08-12 15:46:15.123589574,benign,0,no_action,no risk indicators present; no action taken
r_d9752c7e8493,c_b546d936daff,R03,2026-08-12 15:52:44.448257214,emotional_dependence,3,escalate,intent indicators without specifics; steer applied; flagged for follow-up
r_3795a37db4fa,c_5f0c16256296,R09,2026-08-12 15:54:40.034445213,benign,0,no_action,screened; benign on review; classifier false positive
r_5f6a68ae0dae,c_a6e5c2eaea15,R09,2026-08-12 16:02:40.088366085,benign,0,resource_shown,no risk indicators present; no action taken
r_9c520d4b8af3,c_b9061f020c03,R03,2026-08-12 16:08:33.236381656,benign,0,no_action,no risk indicators present; no action taken
r_c50f4d293c95,c_3f48a75cf28d,R05,2026-08-12 16:14:59.279801726,sycophancy_concern,2,resource_shown,moderate indicators; resource card displayed; monitoring recommended
r_9031fa4ffb8c,c_fd850c5aec5e,R06,2026-08-12 16:16:23.570193674,emotional_dependence,2,resource_shown,passive indicators without intent; steer and resources applied
r_de54ac97c809,c_e07bee44f77d,R06,2026-08-12 16:17:20.044360294,disordered_eating,1,resource_shown,tier 1 indicators; no risk indicators present; resource card displayed
r_6a4bb547ce47,c_a4738e11a1b6,R02,2026-08-12 16:17:51.889805390,benign,0,no_action,screened; benign on review; classifier false positive
r_bd1b219a1a66,c_3d053643191d,R10,2026-08-12 16:36:14.711495698,self_harm,2,resource_shown,tier 2 indicators present; response steer applied
