conversation_id,returned_within_7d,followup_category,followup_severity,resource_link_clicked
c_4d227f97ff77,True,disordered_eating,1,False
c_97df84d44855,False,,,False
c_6c26fe122049,True,benign,0,False
c_d5acd82692ca,False,,,True
c_ccf57a9defec,False,,,False
c_9f29995345e0,True,benign,0,False
c_8f438215a03a,False,,,False
c_bfbb9ccb686e,True,emotional_dependence,3,False
c_440e14984270,True,suicide,1,False
c_c970241ada07,True,benign,0,False
c_9cc461d823a1,True,emotional_dependence,2,False
c_c4c46cd15268,False,,,False
c_7963397f24f5,False,,,False
c_6aec11ba117f,True,benign,0,False
c_a36a12b2b74c,False,,,False
c_099aefa20cb0,True,self_harm,2,False
c_903714ddce27,False,,,False
c_584d9ce94cd5,False,,,False
c_03ad86318fdb,False,,,False
c_e6ee9ccae788,True,self_harm,2,False
c_8d8a4ea99fc4,True,self_harm,4,False
c_ac8a30e8911c,False,,,False
c_9cadbf648cf5,False,,,False
c_418193609bea,False,,,False
c_6625c17fd689,True,benign,0,False
c_e42f25889694,True,benign,0,False
c_51781f7e83b1,True,benign,0,False
c_c1ccb56ea099,True,sycophancy_concern,1,False
c_afb33d1b6813,False,,,False
c_748dd552401d,False,,,False
c_39caa6e7f6b0,False,,,False
c_45353c7a78db,True,benign,0,False
c_ffa7306ebd0e,True,suicide,1,False
c_4dc2607c4255,True,suicide,2,False
c_8494a8490d09,False,,,True
c_139e9ebfbbc6,True,benign,0,False
c_e5150bf3dfd4,True,self_harm,2,False
c_15f57a9c19fb,True,self_harm,3,False
c_694723e79572,False,,,False
c_d1367241902f,True,sycophancy_concern,1,False
c_8a61626699ff,True,disordered_eating,1,False
c_cbaef97d14c3,False,,,True
c_5347a9975a41,True,benign,0,False
c_1539085e13ef,False,,,False
c_118aeed87712,False,,,False
c_f125fa396652,True,benign,0,False
c_60be4ba16fed,True,self_harm,2,False
c_9c0c33df2a1e,True,disordered_eating,2,False
c_f3f362e2268d,True,benign,0,False
c_4ba0b0693251,True,emotional_dependence,1,False
c_6be650955419,True,suicide,1,False
c_4b13996a7eea,True,sycophancy_concern,3,False
c_2a5f5ba7d0ef,True,suicide,2,False
c_de94ebf30ac0,True,emotional_dependence,2,False
c_1f239bb07c69,True,benign,0,False
c_5e5fa5688df1,False,,,False
c_8db73844b5fc,False,,,False
c_a5199da23a4f,True,sycophancy_concern,1,True
c_92826e1e36e4,False,,,False
c_44deb85c9963,True,disordered_eating,1,True
c_76e1aab1afb4,False,,,False
c_1e1ba3b36d9c,True,suicide,2,False
c_59b693f05fb3,True,suicide,3,False
c_0d55942a5eda,True,disordered_eating,1,False
c_7329856d852a,True,disordered_eating,3,False
c_f32d3a3a5e7c,False,,,False
c_d29dd9e741fc,False,,,False
c_f4929a4cfb76,True,benign,0,False
c_f36eeb25ea2c,True,benign,0,False
c_3e0ec19c46d4,True,sycophancy_concern,1,False
c_eece3ad02a76,False,,,False
c_943731dbaa85,False,,,False
c_c0de51371c66,True,self_harm,1,False
c_fd64ebda64d2,False,,,False
c_db7bed5694e7,True,self_harm,2,True
c_af147f228252,True,sycophancy_concern,1,False
c_7eab9cac6ea3,False,,,False
c_2ef03a8330e8,False,,,False
c_227bfd112e2b,True,benign,0,False
c_beee10dcd606,True,benign,0,False
c_5f5cd8059678,True,self_harm,2,False
c_d08af74eb634,False,,,False
c_38e1217eb955,True,disordered_eating,2,True
c_4cc3e1a261d8,False,,,False
c_9e4eb31df382,True,disordered_eating,1,True
c_4abd1ba67c50,False,,,False
c_5bf2e6e3ba52,False,,,False
c_d0fae643e768,True,disordered_eating,3,False
c_908b989622b3,False,,,True
c_c3fe1379937b,True,self_harm,1,False
c_456c27cdefe8,False,,,False
c_7df24386b4f5,True,emotional_dependence,2,False
c_a78e54e8e8c5,False,,,False
c_5f8501e1328c,False,,,False
c_839e1f0190b3,True,disordered_eating,2,False
c_ebe77d0dbbb1,True,self_harm,1,False
c_48bdec43608d,True,self_harm,1,False
c_cd65f65b0bd5,False,,,False
c_afc3c88204ce,True,self_harm,1,False
c_bfb9c0e81de3,True,self_harm,1,False
c_92bcc769aac5,False,,,True
c_ec7ef1d48f3d,False,,,False
c_5affa315e6ed,True,self_harm,2,False
c_f8498dd2843a,True,self_harm,2,False
c_82eda086be05,False,,,False
c_e8137308476d,True,self_harm,1,True
c_5d2dff5d1ace,False,,,False
c_82c166cc0c39,True,disordered_eating,1,False
c_fac19e427bc5,True,self_harm,1,False
c_4a33b66f1e33,True,benign,0,False
c_ae0be8693edd,False,,,False
c_ef089f81490a,True,self_harm,1,False
c_7702a786e437,True,self_harm,2,False
c_b9faf9ef4adb,True,suicide,1,False
c_8da2573a1986,True,benign,0,True
c_70f9ce39344b,False,,,False
c_1fa0148279a2,True,benign,0,False
c_5264036ac27e,True,sycophancy_concern,1,False
c_470ea477a8ce,True,benign,0,False
c_24dbc51324be,True,self_harm,1,False
c_3256a51b0db7,False,,,False
c_c7edba152593,False,,,False
c_e2683aad1e79,True,self_harm,2,False
c_b31e7b0e6a0b,False,,,True
c_6f594592ab24,True,benign,0,False
c_8c3c71aad8dd,True,self_harm,3,False
c_e830df9d1d18,True,benign,0,False
c_12a2d4e7e6cd,True,self_harm,1,True
c_43a5f2309f0e,False,,,False
c_083cc3e4026c,True,suicide,4,False
c_7108552ee4b6,False,,,False
c_d5f81db9cab4,True,sycophancy_concern,2,False
c_38d8d6b9b318,False,,,False
c_8e89abe37859,True,self_harm,4,False
c_247a03350210,False,,,False
c_2c3061df6eba,True,self_harm,1,False
c_0873fa3447c4,True,emotional_dependence,2,False
c_9239e9124fe4,False,,,False
c_6aabf7439971,False,,,False
c_bf0b02082044,True,emotional_dependence,1,False
c_d92e5736796e,False,,,False
c_cbf1d0bbf570,True,emotional_dependence,4,False
c_f8d34533962f,True,emotional_dependence,2,False
c_873d30330dbb,False,,,False
c_b6f17a5ce439,True,benign,0,False
c_95c84b9cda39,False,,,False
c_87c82ff79a8e,True,benign,0,False
c_5c4215aaf91e,True,suicide,1,False
c_e945eeb13229,False,,,False
c_64efe7c49f58,True,benign,0,False
c_974922880312,False,,,False
c_474bdd0f1996,True,disordered_eating,2,False
c_d4453229b84d,False,,,False
c_aebec4b75649,True,sycophancy_concern,4,True
c_4f5ee958b1dd,False,,,False
c_41bbc1901531,True,benign,0,False
c_0c5ebd832dc4,True,benign,0,True
c_aece9570d967,False,,,False
c_7fd6f7b6f074,False,,,False
c_a193aee950ca,False,,,False
c_1cf07a3fe362,True,benign,0,False
c_22fafb4133b1,True,self_harm,2,True
c_8b07a6b6176c,False,,,False
c_eafd00981f31,True,benign,0,False
c_6a74518d5fbc,True,suicide,2,False
c_256014b58e08,True,suicide,2,False
c_83f202cfa219,True,self_harm,1,False
c_55dd44f9efba,False,,,False
c_c9cc4ed894e9,False,,,True
c_01499c2451e0,True,sycophancy_concern,3,False
c_badd1522ded1,True,emotional_dependence,1,False
c_8f4f3a306c20,True,self_harm,2,False
c_dd5516d95d1f,False,,,False
c_a239b41452d9,False,,,True
c_410c00988c57,True,benign,0,False
c_6d152f9dfe87,True,benign,0,False
c_45e7142b130f,False,,,False
c_2e6301c688a4,False,,,False
c_9ff8f0019f7a,True,benign,0,False
c_ceb407cca473,False,,,False
c_25e47a82b604,True,benign,0,False
c_fd9715f42c96,True,self_harm,1,False
c_9bcc1d24024b,True,benign,0,False
c_9b4e38b5511c,False,,,False
c_76a2432435d3,False,,,True
c_cfe90ead67b7,True,sycophancy_concern,1,False
c_a0c1fb31c67f,False,,,False
c_9c460885960a,True,self_harm,3,False
c_34f46414f396,True,suicide,3,True
c_0a0c4ff94562,False,,,False
c_ad68892fd978,True,self_harm,1,False
c_954b1510db0f,True,benign,0,False
c_9eb40e461c0a,True,benign,0,False
c_c9edd0b940e0,True,benign,0,False
c_7001f0570930,True,benign,0,False
c_6ba515078963,True,disordered_eating,3,False
c_a08217d5effa,True,emotional_dependence,3,False
c_f09a6131b013,False,,,False
c_507842442064,True,benign,0,False
c_b4b6e2685125,False,,,False
c_acfe1c71ed90,False,,,False
c_d049636b6bc9,True,suicide,1,False
c_de81edb12b52,True,sycophancy_concern,1,False
c_09575ac44a3a,True,sycophancy_concern,4,False
c_585359653619,True,benign,0,False
c_973cd364746b,False,,,False
c_75027c993d64,True,emotional_dependence,1,False
c_040218a11c75,True,benign,0,False
c_32139672367f,True,self_harm,1,False
c_fd63366ed6df,True,disordered_eating,3,False
c_e3bd89d2abeb,False,,,False
c_58ce0bbbc511,False,,,True
c_e1d80f158052,True,self_harm,2,False
c_7f5d8971d393,False,,,False
c_081e36f215ff,True,benign,0,True
c_6880b73af1f2,False,,,False
c_2f333c29b227,True,self_harm,1,True
c_8c6fa821c76d,True,suicide,2,False
c_c3e8bbe9e054,True,suicide,2,False
c_eacda34a4a2f,True,self_harm,2,False
c_fb0e47bd1e55,True,emotional_dependence,2,False
c_867658a9c9b9,False,,,False
c_a54bee6dd91e,True,self_harm,2,False
c_bcdb7ae883b3,True,suicide,2,False
c_64072df77437,False,,,False
c_ff732ed522b7,True,benign,0,True
c_8718fe4b901b,False,,,False
c_00da2ab8a4a9,False,,,False
c_570ca94135c8,False,,,False
c_dffbe82c9d2b,True,self_harm,2,False
c_08b39e94c668,False,,,False
c_5c85ac9e0e89,True,self_harm,2,False
c_c449464441c2,False,,,True
c_96b58d307c90,True,disordered_eating,1,False
c_3e08d30eb736,True,benign,0,False
c_b8426d9e8f10,True,self_harm,2,True
c_e9f39e52c20a,False,,,False
c_0fae0d209f57,False,,,False
c_810578e2f36a,True,emotional_dependence,1,False
c_8a1529dccb6e,False,,,False
c_77c380a54715,True,benign,0,True
c_ec1813ebe84a,False,,,False
c_709c7d498f35,True,self_harm,1,False
c_71e17c181483,True,suicide,2,True
c_67ca16dd187d,True,sycophancy_concern,2,False
c_bcdecdd282bd,True,disordered_eating,2,False
c_c8a244b48858,False,,,False
c_bad9248fa0ad,False,,,False
c_405b00923efe,True,benign,0,False
c_036b2e494269,False,,,False
c_79efc4a75515,True,disordered_eating,4,False
c_6cf63880394d,True,benign,0,False
c_849cd6867331,True,emotional_dependence,1,False
c_ad5880645367,False,,,False
c_ae16905ac74e,True,disordered_eating,2,False
c_116ba83ac792,True,emotional_dependence,1,False
c_09d3d730d388,False,,,False
c_e55c2bd56b84,True,benign,0,False
c_506e42678e2d,False,,,False
c_f93a79998b42,True,benign,0,False
c_3a10a2100692,True,benign,0,False
c_27bfc7b62f16,True,self_harm,4,False
c_316c1927f003,False,,,False
c_7cf1c65dfa9f,True,emotional_dependence,2,False
c_c55494aeb3d1,False,,,False
c_6622d6fe22c9,True,self_harm,2,False
c_bbc587743764,False,,,False
c_37d06af6fbe5,False,,,False
c_12a729939b89,True,disordered_eating,3,False
c_116eae478486,True,suicide,2,True
c_491c384c6dde,False,,,False
c_b076d5112bd8,True,self_harm,2,False
c_b12ddbf8759a,True,sycophancy_concern,2,False
c_3612147b97d7,True,benign,0,True
c_70bc3f675880,True,sycophancy_concern,1,True
c_6e0076d32686,False,,,False
c_8bb7077b03c9,False,,,True
c_cc02c54c8c5d,True,self_harm,4,False
c_bacc6eb56e2b,False,,,False
c_59211bc13459,True,self_harm,1,False
c_8e4f88919bb4,True,emotional_dependence,1,False
c_5aa01a5de226,True,sycophancy_concern,2,False
c_d86b8f0a18d8,True,benign,0,False
c_a8584f2553f6,False,,,True
c_0a44fdee0ebb,True,disordered_eating,3,False
c_85abf0e92de4,False,,,True
c_f63f6cfd2391,False,,,True
c_781786420a32,False,,,False
c_e39b26f25dfa,True,self_harm,4,False
c_bd464f2574d1,True,benign,0,True
c_fbc2dba2c9c1,False,,,False
c_f79b7f0e37f2,True,disordered_eating,2,False
c_87ff9f98fe4b,True,disordered_eating,1,False
c_10d69643d891,True,suicide,2,False
c_36e536388267,False,,,False
c_ae582edaf4c7,True,self_harm,2,True
c_d115be9fa0f9,False,,,False
c_3e03c495fd2a,False,,,False
c_d4208f933503,True,benign,0,False
c_e0a0aae6c691,False,,,False
c_b09b2949a949,False,,,False
c_82050681f8d4,False,,,False
c_cd77f981e3d7,True,benign,0,False
c_7af7e5daa92f,False,,,False
c_d5fd336adfaa,True,benign,0,False
c_9c04dd767e34,False,,,False
c_20e743676ae2,True,emotional_dependence,1,False
c_3268ab914e6e,True,disordered_eating,2,False
c_d6a70ce79848,False,,,False
c_cc9fa3ee28c8,True,suicide,2,False
c_3a30a259dca1,True,benign,0,False
c_49830cddd17d,False,,,False
c_2fb8c0c92515,True,disordered_eating,4,False
c_5f724fdc4863,False,,,False
c_9593c18f7246,False,,,False
c_8fe2328314da,True,disordered_eating,4,False
c_d2ba813a226c,False,,,False
c_01a2cb625399,True,emotional_dependence,2,False
c_7707ec256b30,True,sycophancy_concern,2,False
c_d7d9cde167e1,True,benign,0,True
c_d57cee3f60c4,False,,,True
c_3c4f05be61f8,True,emotional_dependence,1,False
c_3810f17cb142,False,,,False
c_dcedd59a7f88,False,,,False
c_bf8ff00da407,False,,,False
c_c3d778a1bcbc,False,,,False
c_c53c64a168b5,False,,,False
c_622804afa60c,True,disordered_eating,2,False
c_4dc8a93d3ad5,False,,,False
c_e405838fc8bb,False,,,False
c_2201be9e3fe3,False,,,False
c_f035f201968e,False,,,False
c_4eb787b06154,False,,,False
c_705d02a12cbc,False,,,False
c_d1bef5f9cc44,True,emotional_dependence,2,True
c_816a8133001e,True,self_harm,2,False
c_eb772c0953ed,False,,,True
c_e5a4bc18c210,False,,,False
c_e7734fdbd59c,False,,,False
c_f988d187e78b,False,,,False
c_115f3683cfce,False,,,False
c_c873428563df,True,self_harm,1,False
c_2380230f0018,False,,,False
c_ed4a8d6a70e3,False,,,False
c_4add38128feb,False,,,False
c_fa8fa71a4ae7,False,,,False
c_c03498fb340a,False,,,False
c_afbea0830d2a,False,,,False
c_02614106a24d,True,disordered_eating,2,False
c_fcc555dac2e2,True,suicide,2,False
c_824dc2a496a8,False,,,False
c_c1be4fa65fe1,True,emotional_dependence,2,False
c_9d3997d71412,True,disordered_eating,1,False
c_fc2b1306c6a2,False,,,False
c_13f57c583f90,True,benign,0,False
c_df177a76f4fc,False,,,False
c_bf6c1a933082,True,disordered_eating,2,False
c_2b6d46c2cf43,True,benign,0,False
c_776dce3fcf14,True,emotional_dependence,4,False
c_5ba6a12390a6,False,,,False
c_280f91a80733,True,disordered_eating,1,False
c_699bc6a1e746,True,emotional_dependence,1,True
c_7708a4f20b8f,True,self_harm,2,False
c_bdb7dbc52eda,False,,,False
c_c3ebaf7d6ca7,True,benign,0,False
c_3cda4b64fa01,True,benign,0,False
c_bc35ea455bbe,True,self_harm,1,False
c_f9faa319b323,True,self_harm,2,False
c_e53e31dfbb28,False,,,False
c_0512c379e1e6,False,,,False
c_21ec95daa952,True,emotional_dependence,3,False
c_abc08af2d9f8,True,disordered_eating,3,False
c_473e4686b004,True,emotional_dependence,1,False
c_479b7e0712b5,True,suicide,2,False
c_874be8f09529,True,self_harm,2,False
c_7259397c0489,False,,,False
c_e754f718c5f8,True,emotional_dependence,4,False
c_070c42d39caa,True,benign,0,False
c_72848fa04afa,True,benign,0,False
c_d6f319cd641a,False,,,False
c_4e3a85a6f443,True,benign,0,False
c_570b1d556327,True,self_harm,4,False
c_d78f12c7041d,True,benign,0,False
c_4ee162646d42,True,benign,0,False
c_7519d94a1616,False,,,False
c_57677afa8945,True,suicide,2,False
c_a9ade71c9c2f,False,,,False
c_69260109016a,False,,,False
c_fa88037b2bd9,True,sycophancy_concern,1,False
c_5b0f93003a27,False,,,False
c_e46af84442ba,True,benign,0,False
c_ad080ebee569,False,,,False
c_ac95765d357f,False,,,False
c_3856c58e6e10,True,benign,0,False
c_0bc0d58a779a,False,,,False
c_c0825f0547a2,False,,,False
c_48906a0e28ea,False,,,False
c_c1ff23c3072b,True,disordered_eating,2,False
c_26ef696e964f,True,emotional_dependence,1,False
c_626afae55072,True,sycophancy_concern,2,False
c_ac8959584962,True,emotional_dependence,1,False
c_c8de4d427bfe,True,benign,0,False
c_c348251d22f4,False,,,False
c_e142c868f5a9,True,disordered_eating,1,False
c_f70a537af75a,False,,,False
c_ee3084a1f224,False,,,False
c_e99c44b455df,True,suicide,2,False
c_d6a0ae807e37,False,,,False
c_2560dd689532,True,self_harm,1,False
c_9a65b1eb36ff,True,suicide,1,False
c_46684cc0e34f,True,disordered_eating,1,False
c_575d57343188,True,benign,0,False
c_d7c00b841f22,True,disordered_eating,2,False
c_b2c62146d749,True,emotional_dependence,2,False
c_056a544b8b0f,False,,,False
c_7039d46cfa3b,False,,,False
c_b86dcf12e176,True,emotional_dependence,2,False
c_0836ea2e51b8,False,,,False
c_8fb03acaaffd,False,,,False
c_aa5f1757d156,True,benign,0,False
c_21c9f5eb23f6,False,,,False
c_0b49bab5dab9,False,,,False
c_b664c042079e,False,,,False
c_3eaf498c6191,True,disordered_eating,3,True
c_35ed33b00f2d,True,benign,0,False
c_f510c1c0fc75,True,disordered_eating,1,True
c_ed001e016858,False,,,False
c_b9a0f7e5cbbe,False,,,False
c_e7347f7cb28c,True,sycophancy_concern,1,False
c_f6cca38a8112,True,sycophancy_concern,4,False
c_12d82ae08657,True,suicide,2,False
c_804b19d4fc77,True,benign,0,False
c_e7d56e4de3fd,False,,,False
c_565fdb8b8bc7,False,,,False
c_c0a57f8ecdff,True,benign,0,False
c_219ec5420798,True,disordered_eating,2,False
c_170e87b6f672,False,,,False
c_8f345812cd24,True,benign,0,False
c_6d06983a879b,True,benign,0,False
c_2490fe1317bc,True,self_harm,1,False
c_932709fb0611,True,self_harm,2,False
c_bccc3939acfb,True,self_harm,2,False
c_89bbde0769ed,True,benign,0,False
c_2d11d1c6950e,True,self_harm,1,False
c_b460f8c2ccdb,True,self_harm,1,False
c_c936455076e4,True,suicide,3,False
c_d602b3ea1a9f,True,self_harm,2,False
c_ee450e34501e,True,self_harm,1,False
c_7faf2df47196,True,disordered_eating,1,False
c_2679c2021895,True,benign,0,False
c_e240852b4d80,True,suicide,2,False
c_bd839a689800,True,benign,0,False
c_142c542a038f,False,,,False
c_beedc3870f7d,True,sycophancy_concern,2,False
c_534cb66ced05,False,,,False
c_66c02adf8a9a,True,self_harm,1,False
c_37fae9358336,False,,,False
c_5d172b0f386d,False,,,False
c_2134b0792452,False,,,False
c_84bf5f815e59,True,benign,0,True
c_406a5548a97c,True,benign,0,False
c_4c0aa1007822,False,,,False
c_095739cca486,True,benign,0,False
c_33e19fed6289,False,,,False
c_e865c9dbef8a,True,disordered_eating,2,False
c_0364f21c7042,True,benign,0,False
c_b4f9501441e2,True,benign,0,False
c_e01ce8c3a7d7,False,,,False
c_dc74408b0dbe,True,benign,0,True
c_fd41ab640cf5,True,benign,0,False
c_0d3d0acc2c15,True,benign,0,False
c_caee9263c492,True,disordered_eating,1,False
c_deeccf045653,True,benign,0,False
c_87e98c4872ad,True,suicide,1,False
c_5c48aa2b8cd3,False,,,False
c_2e53e1ebb1c7,True,benign,0,False
c_7b2a0720ff67,True,benign,0,False
c_112d9e057be4,True,sycophancy_concern,1,False
c_3631fdfcdb9b,False,,,False
c_944514894205,False,,,False
c_772b3dc4ee50,True,benign,0,False
c_5943fc44f89b,True,benign,0,False
c_2277388f025f,True,benign,0,False
c_78b2134e2bb6,True,sycophancy_concern,1,False
c_eec7150c42a3,False,,,False
c_dd824da733c4,False,,,False
c_5b2ced34bc05,True,suicide,1,False
c_074e5395fd23,True,benign,0,False
c_5024e0893592,True,sycophancy_concern,2,False
c_e684016f556c,True,emotional_dependence,1,False
c_2232a50ae0b6,False,,,False
c_9309f9b3c14c,False,,,False
c_f5ffe1700a63,True,emotional_dependence,2,False
c_7e033dceb34b,False,,,False
c_03ce4d92d3ed,False,,,False
c_12a1c971062c,True,benign,0,False
c_84a11f3385a6,False,,,False
c_99476911a58f,True,benign,0,False
c_0df51ef1733b,False,,,False
c_54f617c33371,True,self_harm,3,False
c_69fd46643c46,True,self_harm,4,False
c_ecb2179314e2,True,benign,0,False
c_ddf09e276ba2,False,,,False
c_8d075db65d7e,True,self_harm,4,False
c_bea677a22599,False,,,False
c_bc8d6320269f,True,benign,0,False
c_b671cbdf7920,True,sycophancy_concern,1,False
c_37df4c21b2f3,False,,,False
c_b29409251c0d,True,benign,0,False
c_e9480fe655f2,True,sycophancy_concern,2,False
c_1035c3554b11,False,,,True
c_83166731d598,True,benign,0,False
c_449edc0019a0,True,benign,0,False
c_28bae874bfd9,True,suicide,2,False
c_f1f4354e8b52,True,self_harm,2,False
c_e0413f093d74,False,,,False
c_caf372ceddfb,True,self_harm,2,False
c_30692d17a876,True,benign,0,False
c_5f157b0ace22,False,,,False
c_bd090e49f8a4,True,benign,0,False
c_1002d4de24bb,True,benign,0,False
c_84cb7c73d495,True,benign,0,True
c_0ecbbba15a26,True,self_harm,1,False
c_9d0910604397,True,self_harm,1,False
c_6feaf0ec4764,False,,,False
c_409e49fd46a8,False,,,False
c_1537291fcaa6,True,benign,0,False
c_9ca6d237ef5a,True,self_harm,1,False
c_2c429e16841c,True,benign,0,False
c_6d1129ec4deb,False,,,False
c_c14f93c98b37,True,suicide,1,False
c_f5197f4f667e,True,self_harm,2,False
c_016cc89b49ef,True,benign,0,False
c_3ba194332d5a,False,,,False
c_cf75a3f64d6f,False,,,False
c_3a6df574e643,False,,,True
c_a33707e6d589,True,emotional_dependence,1,False
c_97e3b9479b42,True,disordered_eating,1,False
c_e3bff8deb660,False,,,False
c_82a76ea06199,True,disordered_eating,2,False
c_bb6b6002f484,False,,,False
c_6e879e8f3fad,True,self_harm,3,False
c_32459409612e,True,benign,0,False
c_ebcb09e065a4,False,,,False
c_27b2f3621d00,False,,,False
c_032c577ec51c,False,,,False
c_c95e3a715c59,False,,,False
c_545c06ccecb5,True,suicide,1,True
c_dfee5b884f07,True,benign,0,False
c_2cc9ad299a2d,True,emotional_dependence,1,False
c_90d219d07534,False,,,False
c_1e353e4abc14,True,benign,0,False
c_0608337c4420,False,,,False
c_e42f2c565605,True,benign,0,False
c_822e5681734f,False,,,False
c_fc6754bea18e,True,self_harm,2,False
c_50e2a51d7408,False,,,False
c_5261a39adc21,True,benign,0,True
c_8fa51cdfb67f,True,benign,0,False
c_86a99b343301,False,,,False
c_9317043b46e1,True,self_harm,2,False
c_1a8b583b89c7,False,,,False
c_a892f9ea0197,True,suicide,1,False
c_a4bb767b6591,True,self_harm,1,False
c_24c23411a746,False,,,False
c_053f28d4697c,True,emotional_dependence,2,False
c_74216ff4256b,True,sycophancy_concern,1,True
c_c0c3b226b2b5,False,,,False
c_764a11994845,True,benign,0,False
c_7173e61feeca,True,disordered_eating,3,False
c_f67f4a64381d,True,self_harm,1,False
c_23e5927b30b0,True,self_harm,2,False
c_fb1851df5ce6,False,,,False
c_8594ae6a5127,True,self_harm,2,False
c_0bb979378cfe,False,,,False
c_c1ab8789381e,False,,,False
c_603b3e5e4eef,True,suicide,3,True
c_f07a5ca6a728,False,,,False
